text,label,teks_bersih,skor_polaritas
@jejakxdigital Ya lu lagian ngajak jalan cewek segala minta split bill Ya cewe juga nilainya kalo sblm nikah perhitungan gimana pas udh nikah,0,kamu ajak jalan cewek segala minta split bill cewek nilai kalau nikah hitung gimana pas nikah,-0.6452345293054491
@jejakxdigital aku jg gasuka split bill equally kaya gitu sih either aku yg bayar atau doi yg bayar. bisa jg dia bayar makan ntar aku bayar kopi. kaya gitu aja lebih enak.,0,juga suka split bill equally kaya sih either bayar doi yang bayar juga bayar makan saya bayar kopi kaya saja lebih enak,0.11075228664389715
@jejakxdigital sebagai laki2 saya ga setuju sih kalau ngedate pakai split bill apalagi first date. tp kalau ditongkrongan cowok begini yg paling diperlukan.. ga perlu kode2 bingung siapa yg bayar semua dia atur rapi sampai ke pajak n parkir,0,laki tuju sih kalau ngedate pakai split bill first date kalau tongkrong cowok begini paling perlu tidak perlu kode bingung siapa bayar semua atur rapi ke pajak n parkir,0.09261499566612029
Buat yg Bi /cb berobat jalan 1st date meet up dinner/ngopi ma Cewe: Klo 1st date ma Cewe baiknya Lo yg bayar Gentle lo kan cowok? Klo lo itungan cr cara meet up nya berdua aja jd dia ga ajak temen. Next meet bs split bill. Klo 1st date ma Cowok split Bill biar sama2 enak.,2,buat bi cb obat jalan st date meet up dinnerngopi ma cewe kalau st date ma cewek baik kamu bayar gentle kamu kan cowok kalau kamu itungan cr cara meet up nya dua jadi tidak ajak temen next meet split bill kalau st date ma cowok split bill biar sama enak,0.573413294687937
@sungbblue duh kyk pacaran yaaa tp setiap ketemu kita YANG BAYAR KNP GAMAU SPLIT BILL SIHHHH @.desiks,2,duh kayak pacar yaaa tiap ketemu yang bayar tidak mau split bill sihhhh desiks,0.6995515094330184
Junji ngedate di curug kalo beli mie rebus split bill juga nggak? Gue gak semiskin itu bjir! Dia yang beli mie rebus gue bayar parkir. kasihan banget cewek berponi itu,1,junji ngedate curug kalau beli mie rebus split bill nggak tidak miskin bjir yang beli mie rebus bayar parkir kasihan sangat cewek pon,0.0
Junji ngedate di curug kalo beli mie rebus split bill juga nggak? Gue gak semiskin itu bjir! Dia yang beli mie rebus gue bayar parkir.,1,junji ngedate curug kalau beli mie rebus split bill nggak tidak miskin bjir yang beli mie rebus bayar parkir,0.0
@aiskwimlopers Nah iya kan kak? Bukan kita nya gaada duit buat bayar sendiri. Tapi kita malah takut itu merendahkan tuh cowo ga sih kalo split bill/bayar sendiri?,0,nah iya kan kak bukan nya ada duit buat bayar sendiri kita malah takut rendah tuh cowok sih kalau split billbayar sendiri,-0.35424281582582806
@SmgMenfess Aku first date bayar sendiri sendiri baru nextnya cowo aku haha (kata dia sengaja ngeliat respon aku kalo split bill itu gmn). Kalo kata aku teh dia lg ngetes pelatih.,2,first date bayar sendiri sendiri baru nextnya cowok haha kata sengaja ngeliat respon kalau split bill gmn kalau kata teh lagi ngetes latih,0.6681247587711621
@gimmymeel split bill bayar parkir itu mah,1,split bill bayar parkir mah,0.0
penasaran deh moots ku tim split bill sama cowo bayarnya ganti gantian tiap jalan atau dibayarin full sama cowoknya?,1,penasaran deh moots ku tim split bill sama cowok bayar ganti ganti tiap jalan dibayarin full sama cowok,0.0
@SmgMenfess Kok bisa cewek diajak ngedate sampe ngabisin duit cowoknya segitu gue yang punya midset split bill can't relate. Kek kasian anjg,2,kok cewek ajak ngedate ngabisin duit cowok segitu yang punya midset split bill cant relate kek kasihan anjg,0.616325943207396
@nuguya88 ga bayar tapi split bill,2,bayar split bill,0.6434599635259162
@Zulmi_Fuada @sbyfess Awalnya ga mokondo Kak. Lama kelamaan ngedoktrin pasangannya dengan cewek idaman itu yg tulus dan effort tapi maksud effort e itu split bill kalo udah mau split lama-lama si cewek terus yg bayar dalihnya tulus dan cinta itu tadi,1,awal mokondo kak lama lama ngedoktrin pasang cewek idam tulus effort maksud effort e split bill kalau mau split lamalama si cewek terus yang bayar dalih tulus cinta tadi,0.0
PoV ku cowok ngajak dating terus split bill. Artinya dia ga tertarik cuma nganggep temen,0,pov ku cowok ajak dating terus split bill arti tidak tarik cuma nganggep teman,-0.5377456184617169
@don_syahir @meinmokhtar Lantak la laki tu nak beli kereta apa pun. Janji dia mampu bayar. Gf dia tu pun bukan bini dia pun nak kena tanggung semua. Kena la split the bill. Lain la kalau jadi bini tapi tak mampu nak provide apa2 ye itu anjay.,0,lantak la laki anak beli kereta apa janji mampu bayar gf bukan bini pun anak kena tanggung semua kena la split the bill la kalau jadi bini tak mampu anak provide apa ye itu anjay,-0.39367015924716886
@tanyarlfes Baru deket aja udah split bill hadeh kalo cowoknya emang suka dan exited sama kamu. Dia gabakal biarin kamu ngeluarin uang sepeser pun (Pengalaman sebagai cowok),0,baru deket sudah split bill aduh kalau cowok memang suka exited sama kamu gabakal biarin kamu ngeluarin uang peser alam cowok,-0.5061603091583032
@tanyarlfes ngapain split bill nder? suruh bayar cowomu lah pelit amat,0,ngapain split bill nder suruh bayar cowomu lah pelit,-0.6220604753464222
@tanyarlfes skip masa ni cowok minta makan di cafe tp split bill,0,skip masa cowok minta makan cafe split bill,-0.6092285673345255
Bukan gua banget klo first meet split bill apalagi minta dibayarin,0,bukan sangat kalau first meet split bill minta dibayarin,-0.3670978108829748
@sehatbahagya @tanyarlfes karna banyak di x para cewek yg ngaku split bill sama cowonya sampe dulu pada salty in cewek yg punya cowok provider,1,banyak x cewek ngaku split bill sama cowonya dulu salty cewek punya cowok provider,0.0
@hell13here @tanyarlfes Emang. Kocak kan... Lain waktu lebih banyak pro split bill ini lebih banyak yg maunya dibayarin. Gue sbg cewek juga bingung sama cewek maunya apa. Ini mah tergantung orangnya aja jadinya bukan cewek harus begini cowok harus begitu.,1,emang kocak kan waktu lebih banyak pro split bill lebih banyak mau dibayarin bagai cewek bingung sama cewek mau apa mah gantung orang jadi bukan cewek begini cowok begitu,0.0
@tanyarlfes Langsung ilfil liat split bill woilah kamu tuh dideketin. Lakik bayar makan itu wajar. Dia yang ngajak dolan kan .. kalo lakik bayar makan aja ogah ya jangan ajak gebetan. Ajak temen aja biar jelas batasnya. Kalo sama kawan bisa dan dianjurkan split bill to,0,langsung ilfil liat split bill woilah kamu tuh dideketin lakik bayar makan wajar yang ajak dolan kan kalau lakik bayar makan ogah jangan ajak gebetan ajak teman biar jelas batas kalau sama kawan dan anjur split bill to,-0.4833516145163953
@moornidge Kamu bayar bill aku split.,1,kamu bayar bill split,0.0
@tanyarlfes yaelah nder gua ngajak temen cowo gua nongkrong ke cafe aja dia mulu yg mau bayar dan gamau gua ganti uangnya klo gua ungkit gua mau bayar dianya ga terima. masa ini kamu yg diajak malah dianya minta split bill yg bener ajee,0,yaelah nder ajak teman cowok nongkrong cafe dia melulu mau bayar mau ganti uang kalau ungkit mau bayar dia tidak terima masa kamu ajak malah dia minta split bill benar ajee,-0.6229375252442114
@tanyarlfes Gayanya keren makan di cafe tapi split bill cowok apaan ini cuih,0,gaya keren makan cafe split bill cowok apa cuih,-0.5986770234843757
@shiningnjoy @tanyarlfes Pernah ketemu cowok split bill akhirnya semua bills aku yang bayarin krn aku mikirny kyk kenapa harus split bill? Kyknya emg gk niat jalan sama aku. Mending aku yg byar,0,pernah ketemu cowok split bill akhir semua bills yang bayarin mikirny kayak harus split bill seperti memang niat jalan sama aku mending saya yang byar,-0.4992648811873586
@tanyarlfes split bill dia bayar makannya km bayar parkirnya aja kak,2,split bill bayar makan kamu bayar parkir kak,0.4926824014172496
@tanyarlfes Ngajak cewek jalan split bill itu mental miskin,0,ajak cewek jalan split bill mental miskin,-0.6921386156204529
@tanyarlfes lakik yg punya harga diri kalo ajak jalan cewek ya dia yang tanggung biaya nya mulai dari ongkos makan dll; lalik minta split bill atau minta dibayarin mah bukan lakik gentle; kalo gak punya duit ya ngobrol aja di teras rumah gak usah pergi....,0,lakik punya harga diri kalau ajak jalan cewek dia tanggung biaya nya mulai ongkos makan lalik minta split bill minta dibayarin mah bukan lakik gentle kalau punya duit bicara di teras rumah usah pergi,-0.5578313448603566
review exchange yg kita dateng: - demex ke unud (ini ramah puoll dikasi snack trs yg cetak banner dsb mereka kita minta split bill sampe skrg kaga dikasi (EMANG KAYAAA) - demex ke UI split bill bagi 2 (buat makan sama bayar satpam ruangan dll) - soon demex ke ugm (cont-,1,review exchange kita dateng demex unud ramah puoll kasi snack terus cetak banner bagai kita minta split bill sekarang kaga kasi emang kayaaa demex ui split bill buat makan sama bayar satpam ruang soon demex ugm cont,0.0
@Bratawhore @jumpingraccoon ini mah cowok split bill itb by bukan bang bintang,1,mah cowok split bill itb by bukan bang bintang,0.0
@arteuv_ Mending split bill kata gua atau bayar sendiri²,2,mending split bill kata atau bayar sendiri,0.6848191880559357
Liburan sama sodara suami org sini yang suami istri juga makan di restoran bayar nya mereka berdua split bill jir gimanaaaaaa konsep nya,1,libur sama saudara suami orang sini suami istri makan restoran bayar nya dua split bill jir gimanaaaaaa konsep nya,0.0
Dia sering ngajak keluar tapi selalu split bill. Ogah keluar duit dikit padahal dia yg sering ngajak keluar gue gak pernah minta dibayarin karna w selalu inisiatif bayar sendiri tp liat ria yg sering ngajak tp endingnya begitu lagi ya dengan keselnya w bayarin aja pny dia.,2,sering ajak keluar selalu split bill ogah keluar duit sedikit padahal sering ajak keluar tidak pernah minta dibayarin selalu inisiatif bayar sendiri liat ria yang sering ajak endingnya lagi dengan kesel saya bayarin punya,0.719539403355754
Selama ini males bgt megang cash apa harus balik lg ini kemana-mana bawa cash????? Bayar split bill mesti cash?????,1,lama males sangat megang cash apa balik ini kemanamana bawa cash bayar split bill mesti cash,0.0
ehhh kocakkkk kmrn wadul ke pacarku gara gara ku traktir genki padahal udah ku bilang gausah bilang bilang ke pacarku. skrg sok sokan mau nraktir padahal laki lu noh ngambil duit alfa buat bayarin lu. skrg aku menerapkan split bill aja lah gak mau bayar bayarin atau dibayarin,2,ehhh kocakkkk kemarin wadul pacar gara gara ku traktir genki padahal ku bilang usah bilang bilang pacar sekarang sok sok mau traktir padahal laki kamu noh ambil duit alfa buat bayarin lu sekarang terap split bill lah mau bayar bayarin dibayarin,0.6793372167936396
@ellagrossj split bill km yg bayar yh dd,2,split bill kamu bayar yh dd,0.2544359201680179
@Nicholaswahng Wkwkwk no trouble at all gmntenk! My pleasure. ;) Boleh yuk kita split bill. Kamu bayar makanannya Vin bayar parkirnya ya?,2,wkwkwk no trouble at all gmntenk my pleasure yuk split bill kamu bayar makan vin bayar parkir,0.5762895872356024
@barudakalter 1. Your effortable antar jemput utk mastikan dia plg dgn aman. Laki² 1st date tdk split bill. 2. Your attitude &amp; manners kontak mata &amp; bahasa tubuh yg positif krn cewek suka cowok yg respectful. 3. Buka obrolan yg sopan &amp; ga garing.,0,your effortable antar jemput mastik pulang aman laki st date split bill your attitude amp manners kontak mata amp bahasa tubuh positif cewek suka cowok respectful buka obrol sopan amp garing,-0.515263239444281
@fairynoon True. Split-bill aja wacananya ra uwes2 apalagi ini yg beneran minta dibayarin SEMUA bills. Yg waras2 aja deh. Adios.,1,true splitbill wacana ra uwes ini benar minta dibayarin semua bills waras deh adios,0.0
@Bibbibub1 sekalian suruh split bill masa kita terus yg bayar,2,sekali suruh split bill masa terus bayar,0.5987292308976722
@tanyarlfes kalo aku selama 7thn ya udah biasa aja gitu kadang split bill kadang bayar sendiri² kadang ngebayarin kadang dibayarin. Baiknya diomongin aja nder sblm jalan walaupun agak sensitif tp kalo emg km gasuka dan takut kejadian lagi cut off aja,2,kalau lama thn sudah biasa begitu kadang split bill kadang bayar sendiri kadang ngebayarin kadang dibayarin baik diomongin nder jalan walaupun sensitif kalau memang kamu suka takut jadi cut off,0.7274918956880646
@tanyarlfes tim cewe yg apa2 kl jalan sm cowo maunya bayar sendiri/split bill bukannya apa2 tp gasuka hutang budi si cowo cukup modal antar jemput aja tp sisanya ya bayar sendiri kecuali si cowo nawarin nah itu baru dia yg jajanin aku,2,tim cewek apa kalau jalan sama cowok mau bayar sendirisplit bill bukan apa tidak suka hutang budi si cowok cukup modal antar jemput tapi sisa bayar sendiri si cowok nawarin nah baru yang jajanin,0.23354348263505698
Sebagai pihak cewek aku sangat setuju 50-50 idea or split bill idea in relationship god damn bro he's someone else son too just respect each other si jangan mau dibayarin terus (kayak case temen sma gw jalan cuma mau dijajan doang aduh malu si kata gw),2,pihak cewek sangat tuju idea or split bill idea relationship god damn bro hes someone else son too just respect each other si jangan mau dibayarin terus kayak case teman sma jalan cuma mau jajan aduh malu si kata gw,0.6214701209046278
@tanyarlfes artinya cowo km kurang inisiatif shrsnya kalo cowo ngajak jalan itu brrti ada kemungkinan si cowo yg bayar kecuali dia MOKONDO. kalo emg keduanya setuju buat split bill dan bayarnya sndiri jga ga mslh sih ya but if i were u i'd leave him asap,0,arti cowok kamu kurang inisiatif shrsnya kalau cowok ajak jalan arti mungkin si cowok bayar dia mokondo kalau memang dua tuju buat split bill bayar sendiri tidak masalah sih but if i were kamu id leave him asap,-0.49396012543519685
@tanyarlfes Ya gapapa dong tinggal pake uang sendiri. Itu masih pacar loh ga ada kewajiban buat nafkahin kamu. Split bill juga enak atau gantian² yg bayar bensin siapa makan siapa dll. Kalo mau keluar dibayarin mah sama ortu aja.,2,apaapa dong tinggal pakai uang sendiri masih pacar loh tidak ada wajib buat nafkahin kamu split bill enak ganti bayar bensin siapa makan siapa kalau mau keluar dibayarin mah sama orangtua aja,0.6033647315002412
@_heyriv @tanyarlfes Sbg emak2 anak 1 ntah gimana aku setuju. Soalnya masa pacaran tuh masa cinta2nya. Ya gatau juga sih ya. Dulu pernah di taksir sama cowok yg bahkan air aja split bill sampe aku sering keluar greget sendiri dan nraktir dia. Thank u next~,1,emak anak entah gimana tuju soal masa pacar tuh masa cinta tidak tahu sih dulu pernah taksir sama cowok bahkan air split bill saya sering keluar greget sendiri traktir thank kamu next,0.0
@tanyarlfes Pas sama ex kalo dia ada duit biasanya dia full bayarin. Tapi misalkan emg gk ada ya giliran gue yg bayarinn mending bayarin daripada split bill kalo gue. Malas ah ngitung2 sm cowo sendiri wkwk. Btw kan lu yg jajan knp wajib cowo lu yg bayar? Lu gk nanya emg keuangan dia gmn,0,pas sama ex kalau ada duit biasa full bayarin misal memang ada gilir bayarinn mending bayarin split bill kalau gue malas ah ngitung sama cowok sendiri wkwk btw kan kamu jajan wajib cowok kamu yang bayar kamu tanya memang uang bagaimana,-0.45861761688597785
@hanmula Menurut gw opini viralnya timoti itu bertolak belakang sama partnernya Kuliah scam: partnernya si bro kaka lulusan s3 Split bill pecundang: partnernya dulu beli bitcoin patungan sama pacarnya modal pacarnya lbh gede nominalnya Org yg suka bola org miskin: partnernya itu fans MU,1,saya opini viralnya timoti tolak belakang sama partner kuliah scam partner si bro kakak lulus s split bill cundang partner dulu beli bitcoin patungan sama pacar modal pacar lebih besar nominal orang suka bola orang miskin partner fans mu,0.0
@parutankelapa30 better split bill atau gantian bayar,1,better split bill ganti bayar,0.0
@gopuuudd Ini jahat tapi tadi mau ketawa cuma keluar segini? Terus merasa tertanggung padahal dia sendiri yang engga enakan minta split bill yang satu ga tau diri minta dibayarin dia juga ga punya garis tegas sama finansialnya. Sama-sama ga bertanggung jawab sih.,1,jahat tadi mau tertawa cuma keluar gin terus rasa tanggung padahal sendiri enak minta split bill satu tahu diri minta dibayarin juga punya garis tegas sama finansial samasama tidak tanggung jawab sih,0.0
AlterBDG! Opiuci yuk barudaks. Cewe cowok masuk split bill aman aja yg penting memperluas tali silaturahmi WKWK. M27 here,2,alterbdg opiuci yuk barudaks cewek cowok masuk split bill aman yang penting luas tali silaturahmi wkwk m here,0.15802059474552926
